year,scientific_name,functional_group,Landed value (tonnes)
1972,Callista chione,Other demersal invertebrates,333.834732
1972,Acanthocardia tuberculata,Other demersal invertebrates,445.112976
1973,Miscellaneous aquatic invertebrates,Other demersal invertebrates,60.158934
1973,Elasmobranchii,Large sharks (>=90 cm),240.635736
1973,Bivalvia,Other demersal invertebrates,240.635736
1973,Pteriomorphia,Other demersal invertebrates,221.147892
1973,Scombroidea,Large pelagics (>=90 cm),902.38401
1973,Mugilidae,Medium reef assoc. fish (30 - 89 cm),4.840193182
1973,Soleidae,Small to medium flatfishes (<90 cm),60.158934
1973,Palinuridae,"Lobsters, crabs",902.38401
1973,Epinephelus,Medium reef assoc. fish (30 - 89 cm),481.271472
1973,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.387215455
1973,Pagellus,Medium benthopelagics (30 - 89 cm),60.158934
1973,Torpedo,Small to medium rays (<90 cm),0.968038636
1973,Loligo,Cephalopods,60.158934
1973,Sepia,Cephalopods,300.79467
1973,Donax,Other demersal invertebrates,31.592556
1973,Dicentrarchus labrax,Large demersals (>=90 cm),60.158934
1973,Dicentrarchus labrax,Large demersals (>=90 cm),93.16403836
1973,Conger conger,Large demersals (>=90 cm),601.58934
1973,Conger conger,Large demersals (>=90 cm),0.661303257
1973,Pomatomus saltatrix,Large pelagics (>=90 cm),19.05100036
1973,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),32.13888273
1973,Argyrosomus regius,Large benthopelagics (>=90 cm),60.158934
1973,Argyrosomus regius,Large benthopelagics (>=90 cm),158.393139
1973,Lichia amia,Large pelagics (>=90 cm),0.116923882
1973,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.981559
1973,Sparus aurata,Medium demersals (30 - 89 cm),76.91142891
1973,Mullus surmuletus,Medium demersals (30 - 89 cm),842.225076
1973,Sciaena umbra,Medium demersals (30 - 89 cm),0.175385824
1973,Muraena helena,Large reef assoc. fish (>=90 cm),0.893252906
1973,Chelon auratus,Medium pelagics (30 - 89 cm),1.0648425
1973,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.871234773
1973,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),60.158934
1973,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),492.5752612
1973,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.479238961
1973,Balistes capriscus,Medium benthopelagics (30 - 89 cm),5.09226285
1973,Chamelea gallina,Other demersal invertebrates,537.073452
1973,Callista chione,Other demersal invertebrates,331.721838
1973,Acanthocardia tuberculata,Other demersal invertebrates,442.295784
1974,Miscellaneous aquatic invertebrates,Other demersal invertebrates,59.703192
1974,Elasmobranchii,Large sharks (>=90 cm),238.812768
1974,Bivalvia,Other demersal invertebrates,238.812768
1974,Pteriomorphia,Other demersal invertebrates,219.739296
1974,Scombroidea,Large pelagics (>=90 cm),895.54788
1974,Mugilidae,Medium reef assoc. fish (30 - 89 cm),5.050636364
1974,Soleidae,Small to medium flatfishes (<90 cm),59.703192
1974,Palinuridae,"Lobsters, crabs",895.54788
1974,Epinephelus,Medium reef assoc. fish (30 - 89 cm),477.625536
1974,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.404050909
1974,Pagellus,Medium benthopelagics (30 - 89 cm),59.703192
1974,Torpedo,Small to medium rays (<90 cm),1.010127273
1974,Loligo,Cephalopods,59.703192
1974,Sepia,Cephalopods,298.51596
1974,Donax,Other demersal invertebrates,31.391328
1974,Dicentrarchus labrax,Large demersals (>=90 cm),59.703192
1974,Dicentrarchus labrax,Large demersals (>=90 cm),97.21464873
1974,Conger conger,Large demersals (>=90 cm),597.03192
1974,Conger conger,Large demersals (>=90 cm),0.690055572
1974,Pomatomus saltatrix,Large pelagics (>=90 cm),19.87930473
1974,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),33.53622545
1974,Argyrosomus regius,Large benthopelagics (>=90 cm),59.703192
1974,Argyrosomus regius,Large benthopelagics (>=90 cm),165.2797973
1974,Lichia amia,Large pelagics (>=90 cm),0.122007529
1974,Seriola dumerili,Large reef assoc. fish (>=90 cm),3.111192
1974,Sparus aurata,Medium demersals (30 - 89 cm),80.25540407
1974,Mullus surmuletus,Medium demersals (30 - 89 cm),835.844688
1974,Sciaena umbra,Medium demersals (30 - 89 cm),0.183011294
1974,Muraena helena,Large reef assoc. fish (>=90 cm),0.932089989
1974,Chelon auratus,Medium pelagics (30 - 89 cm),1.11114
1974,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.909114546
1974,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),59.703192
1974,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),513.9915769
1974,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.543553698
1974,Balistes capriscus,Medium benthopelagics (30 - 89 cm),5.313665583
1974,Chamelea gallina,Other demersal invertebrates,533.652576
1974,Callista chione,Other demersal invertebrates,329.608944
1974,Acanthocardia tuberculata,Other demersal invertebrates,439.478592
1975,Miscellaneous aquatic invertebrates,Other demersal invertebrates,59.24745
1975,Elasmobranchii,Large sharks (>=90 cm),236.9898
1975,Bivalvia,Other demersal invertebrates,236.9898
1975,Pteriomorphia,Other demersal invertebrates,218.3307
1975,Scombroidea,Large pelagics (>=90 cm),888.71175
1975,Mugilidae,Medium reef assoc. fish (30 - 89 cm),5.261079546
1975,Soleidae,Small to medium flatfishes (<90 cm),59.24745
1975,Palinuridae,"Lobsters, crabs",888.71175
1975,Epinephelus,Medium reef assoc. fish (30 - 89 cm),473.9796
1975,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.420886364
1975,Pagellus,Medium benthopelagics (30 - 89 cm),59.24745
1975,Torpedo,Small to medium rays (<90 cm),1.052215909
1975,Loligo,Cephalopods,59.24745
1975,Sepia,Cephalopods,296.23725
1975,Donax,Other demersal invertebrates,31.1901
1975,Dicentrarchus labrax,Large demersals (>=90 cm),59.24745
1975,Dicentrarchus labrax,Large demersals (>=90 cm),101.2652591
1975,Conger conger,Large demersals (>=90 cm),592.4745
1975,Conger conger,Large demersals (>=90 cm),0.718807888
1975,Pomatomus saltatrix,Large pelagics (>=90 cm),20.70760909
1975,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),34.93356818
1975,Argyrosomus regius,Large benthopelagics (>=90 cm),59.24745
1975,Argyrosomus regius,Large benthopelagics (>=90 cm),172.1664555
1975,Lichia amia,Large pelagics (>=90 cm),0.127091177
1975,Seriola dumerili,Large reef assoc. fish (>=90 cm),3.240825
1975,Sparus aurata,Medium demersals (30 - 89 cm),83.59937924
1975,Mullus surmuletus,Medium demersals (30 - 89 cm),829.4643
1975,Sciaena umbra,Medium demersals (30 - 89 cm),0.190636765
1975,Muraena helena,Large reef assoc. fish (>=90 cm),0.970927072
1975,Chelon auratus,Medium pelagics (30 - 89 cm),1.1574375
1975,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.946994318
1975,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),59.24745
1975,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),535.4078926
1975,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.607868436
1975,Balistes capriscus,Medium benthopelagics (30 - 89 cm),5.535068316
1975,Chamelea gallina,Other demersal invertebrates,530.2317
1975,Callista chione,Other demersal invertebrates,327.49605
1975,Acanthocardia tuberculata,Other demersal invertebrates,436.6614
1976,Miscellaneous aquatic invertebrates,Other demersal invertebrates,57.02795676
1976,Elasmobranchii,Large sharks (>=90 cm),228.111827
1976,Bivalvia,Other demersal invertebrates,228.111827
1976,Pteriomorphia,Other demersal invertebrates,216.922104
1976,Scombroidea,Large pelagics (>=90 cm),855.4193514
1976,Mugilidae,Medium reef assoc. fish (30 - 89 cm),5.471522727
1976,Soleidae,Small to medium flatfishes (<90 cm),57.02795676
1976,Palinuridae,"Lobsters, crabs",855.4193514
1976,Epinephelus,Medium reef assoc. fish (30 - 89 cm),456.2236541
1976,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.437721818
1976,Pagellus,Medium benthopelagics (30 - 89 cm),57.02795676
1976,Torpedo,Small to medium rays (<90 cm),1.094304546
1976,Loligo,Cephalopods,57.02795676
1976,Sepia,Cephalopods,285.1397838
1976,Donax,Other demersal invertebrates,30.988872
1976,Dicentrarchus labrax,Large demersals (>=90 cm),57.02795676
1976,Dicentrarchus labrax,Large demersals (>=90 cm),105.3158695
1976,Conger conger,Large demersals (>=90 cm),570.2795676
1976,Conger conger,Large demersals (>=90 cm),0.747560203
1976,Pomatomus saltatrix,Large pelagics (>=90 cm),21.53591345
1976,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),36.33091091
1976,Argyrosomus regius,Large benthopelagics (>=90 cm),57.02795676
1976,Argyrosomus regius,Large benthopelagics (>=90 cm),179.0531137
1976,Lichia amia,Large pelagics (>=90 cm),0.132174824
1976,Seriola dumerili,Large reef assoc. fish (>=90 cm),3.370458
1976,Sparus aurata,Medium demersals (30 - 89 cm),86.94335441
1976,Mullus surmuletus,Medium demersals (30 - 89 cm),798.3913946
1976,Sciaena umbra,Medium demersals (30 - 89 cm),0.198262235
1976,Muraena helena,Large reef assoc. fish (>=90 cm),1.009764155
1976,Chelon auratus,Medium pelagics (30 - 89 cm),1.203735
1976,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.984874091
1976,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),57.02795676
1976,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),556.8242084
1976,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.672183173
1976,Balistes capriscus,Medium benthopelagics (30 - 89 cm),5.756471048
1976,Chamelea gallina,Other demersal invertebrates,526.810824
1976,Callista chione,Other demersal invertebrates,325.383156
1976,Acanthocardia tuberculata,Other demersal invertebrates,433.844208
1977,Miscellaneous aquatic invertebrates,Other demersal invertebrates,54.83580804
1977,Elasmobranchii,Large sharks (>=90 cm),219.3432322
1977,Bivalvia,Other demersal invertebrates,219.3432322
1977,Pteriomorphia,Other demersal invertebrates,215.513508
1977,Scombroidea,Large pelagics (>=90 cm),822.5371206
1977,Mugilidae,Medium reef assoc. fish (30 - 89 cm),5.681965909
1977,Soleidae,Small to medium flatfishes (<90 cm),54.83580804
1977,Palinuridae,"Lobsters, crabs",822.5371206
1977,Epinephelus,Medium reef assoc. fish (30 - 89 cm),438.6864643
1977,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.454557273
1977,Pagellus,Medium benthopelagics (30 - 89 cm),54.83580804
1977,Torpedo,Small to medium rays (<90 cm),1.136393182
1977,Loligo,Cephalopods,54.83580804
1977,Sepia,Cephalopods,274.1790402
1977,Donax,Other demersal invertebrates,30.787644
1977,Dicentrarchus labrax,Large demersals (>=90 cm),54.83580804
1977,Dicentrarchus labrax,Large demersals (>=90 cm),109.3664798
1977,Conger conger,Large demersals (>=90 cm),548.3580804
1977,Conger conger,Large demersals (>=90 cm),0.776312519
1977,Pomatomus saltatrix,Large pelagics (>=90 cm),22.36421782
1977,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),37.72825364
1977,Argyrosomus regius,Large benthopelagics (>=90 cm),54.83580804
1977,Argyrosomus regius,Large benthopelagics (>=90 cm),185.9397719
1977,Lichia amia,Large pelagics (>=90 cm),0.137258471
1977,Seriola dumerili,Large reef assoc. fish (>=90 cm),3.500091
1977,Sparus aurata,Medium demersals (30 - 89 cm),90.28732958
1977,Mullus surmuletus,Medium demersals (30 - 89 cm),767.7013126
1977,Sciaena umbra,Medium demersals (30 - 89 cm),0.205887706
1977,Muraena helena,Large reef assoc. fish (>=90 cm),1.048601238
1977,Chelon auratus,Medium pelagics (30 - 89 cm),1.2500325
1977,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),1.022753864
1977,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),54.83580804
1977,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),578.2405241
1977,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.736497911
1977,Balistes capriscus,Medium benthopelagics (30 - 89 cm),5.977873781
1977,Chamelea gallina,Other demersal invertebrates,523.389948
1977,Callista chione,Other demersal invertebrates,323.270262
1977,Acanthocardia tuberculata,Other demersal invertebrates,431.027016
1978,Miscellaneous aquatic invertebrates,Other demersal invertebrates,52.67100384
1978,Elasmobranchii,Large sharks (>=90 cm),210.6840154
1978,Bivalvia,Other demersal invertebrates,210.6840154
1978,Pteriomorphia,Other demersal invertebrates,214.104912
1978,Scombroidea,Large pelagics (>=90 cm),790.0650576
1978,Mugilidae,Medium reef assoc. fish (30 - 89 cm),5.892409091
1978,Soleidae,Small to medium flatfishes (<90 cm),52.67100384
1978,Palinuridae,"Lobsters, crabs",790.0650576
1978,Epinephelus,Medium reef assoc. fish (30 - 89 cm),421.3680307
1978,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.471392727
1978,Pagellus,Medium benthopelagics (30 - 89 cm),52.67100384
1978,Torpedo,Small to medium rays (<90 cm),1.178481818
1978,Loligo,Cephalopods,52.67100384
1978,Sepia,Cephalopods,263.3550192
1978,Donax,Other demersal invertebrates,30.586416
1978,Dicentrarchus labrax,Large demersals (>=90 cm),52.67100384
1978,Dicentrarchus labrax,Large demersals (>=90 cm),113.4170902
1978,Conger conger,Large demersals (>=90 cm),526.7100384
1978,Conger conger,Large demersals (>=90 cm),0.805064834
1978,Pomatomus saltatrix,Large pelagics (>=90 cm),23.19252218
1978,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),39.12559636
1978,Argyrosomus regius,Large benthopelagics (>=90 cm),52.67100384
1978,Argyrosomus regius,Large benthopelagics (>=90 cm),192.8264301
1978,Lichia amia,Large pelagics (>=90 cm),0.142342118
1978,Seriola dumerili,Large reef assoc. fish (>=90 cm),3.629724
1978,Sparus aurata,Medium demersals (30 - 89 cm),93.63130475
1978,Mullus surmuletus,Medium demersals (30 - 89 cm),737.3940538
1978,Sciaena umbra,Medium demersals (30 - 89 cm),0.213513177
1978,Muraena helena,Large reef assoc. fish (>=90 cm),1.087438321
1978,Chelon auratus,Medium pelagics (30 - 89 cm),1.29633
1978,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),1.060633636
1978,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),52.67100384
1978,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),599.6568398
1978,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.800812648
1978,Balistes capriscus,Medium benthopelagics (30 - 89 cm),6.199276513
1978,Chamelea gallina,Other demersal invertebrates,519.969072
1978,Callista chione,Other demersal invertebrates,321.157368
1978,Acanthocardia tuberculata,Other demersal invertebrates,428.209824
1979,Miscellaneous aquatic invertebrates,Other demersal invertebrates,50.53354416
1979,Elasmobranchii,Large sharks (>=90 cm),202.1341766
1979,Bivalvia,Other demersal invertebrates,202.1341766
1979,Pteriomorphia,Other demersal invertebrates,212.696316
1979,Scombroidea,Large pelagics (>=90 cm),758.0031624
1979,Mugilidae,Medium reef assoc. fish (30 - 89 cm),6.102852273
1979,Soleidae,Small to medium flatfishes (<90 cm),50.53354416
1979,Palinuridae,"Lobsters, crabs",758.0031624
1979,Epinephelus,Medium reef assoc. fish (30 - 89 cm),404.2683533
1979,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.488228182
1979,Pagellus,Medium benthopelagics (30 - 89 cm),50.53354416
1979,Torpedo,Small to medium rays (<90 cm),1.220570455
1979,Loligo,Cephalopods,50.53354416
1979,Sepia,Cephalopods,252.6677208
1979,Donax,Other demersal invertebrates,30.385188
1979,Dicentrarchus labrax,Large demersals (>=90 cm),50.53354416
1979,Dicentrarchus labrax,Large demersals (>=90 cm),117.4677005
1979,Conger conger,Large demersals (>=90 cm),505.3354416
1979,Conger conger,Large demersals (>=90 cm),0.83381715
1979,Pomatomus saltatrix,Large pelagics (>=90 cm),24.02082655
1979,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),40.52293909
1979,Argyrosomus regius,Large benthopelagics (>=90 cm),50.53354416
1979,Argyrosomus regius,Large benthopelagics (>=90 cm),199.7130884
1979,Lichia amia,Large pelagics (>=90 cm),0.147425765
1979,Seriola dumerili,Large reef assoc. fish (>=90 cm),3.759357
1979,Sparus aurata,Medium demersals (30 - 89 cm),96.97527992
1979,Mullus surmuletus,Medium demersals (30 - 89 cm),707.4696182
1979,Sciaena umbra,Medium demersals (30 - 89 cm),0.221138647
1979,Muraena helena,Large reef assoc. fish (>=90 cm),1.126275404
1979,Chelon auratus,Medium pelagics (30 - 89 cm),1.3426275
1979,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),1.098513409
1979,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),50.53354416
1979,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),621.0731555
1979,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.865127386
1979,Balistes capriscus,Medium benthopelagics (30 - 89 cm),6.420679246
1979,Chamelea gallina,Other demersal invertebrates,516.548196
1979,Callista chione,Other demersal invertebrates,319.044474
1979,Acanthocardia tuberculata,Other demersal invertebrates,425.392632
1980,Miscellaneous aquatic invertebrates,Other demersal invertebrates,48.423429
1980,Elasmobranchii,Large sharks (>=90 cm),193.693716
1980,Bivalvia,Other demersal invertebrates,193.693716
1980,Pteriomorphia,Other demersal invertebrates,211.288
1980,Scombroidea,Large pelagics (>=90 cm),726.351435
1980,Mugilidae,Medium reef assoc. fish (30 - 89 cm),6.313295455
1980,Soleidae,Small to medium flatfishes (<90 cm),48.423429
1980,Palinuridae,"Lobsters, crabs",726.351435
1980,Epinephelus,Medium reef assoc. fish (30 - 89 cm),387.387432
1980,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.505063636
1980,Pagellus,Medium benthopelagics (30 - 89 cm),48.423429
1980,Torpedo,Small to medium rays (<90 cm),1.262659091
1980,Loligo,Cephalopods,48.423429
1980,Sepia,Cephalopods,242.117145
1980,Donax,Other demersal invertebrates,30.184
1980,Dicentrarchus labrax,Large demersals (>=90 cm),48.423429
1980,Dicentrarchus labrax,Large demersals (>=90 cm),121.5183109
1980,Conger conger,Large demersals (>=90 cm),484.23429
1980,Conger conger,Large demersals (>=90 cm),0.862569465
1980,Pomatomus saltatrix,Large pelagics (>=90 cm),24.84913091
1980,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),41.92028182
1980,Argyrosomus regius,Large benthopelagics (>=90 cm),48.423429
1980,Argyrosomus regius,Large benthopelagics (>=90 cm),206.5997466
1980,Lichia amia,Large pelagics (>=90 cm),0.152509412
1980,Seriola dumerili,Large reef assoc. fish (>=90 cm),3.88899
1980,Sparus aurata,Medium demersals (30 - 89 cm),100.3192551
1980,Mullus surmuletus,Medium demersals (30 - 89 cm),677.928006
1980,Sciaena umbra,Medium demersals (30 - 89 cm),0.228764118
1980,Muraena helena,Large reef assoc. fish (>=90 cm),1.165112487
1980,Chelon auratus,Medium pelagics (30 - 89 cm),1.388925
1980,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),1.136393182
1980,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),48.423429
1980,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),642.4894712
1980,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.929442123
1980,Balistes capriscus,Medium benthopelagics (30 - 89 cm),6.642081979
1980,Chamelea gallina,Other demersal invertebrates,513.128
1980,Callista chione,Other demersal invertebrates,316.932
1980,Acanthocardia tuberculata,Other demersal invertebrates,422.576
1981,Miscellaneous aquatic invertebrates,Other demersal invertebrates,46.3399056
1981,Elasmobranchii,Large sharks (>=90 cm),185.3596224
1981,Bivalvia,Other demersal invertebrates,185.3596224
1981,Pteriomorphia,Other demersal invertebrates,205.2512
1981,Scombroidea,Large pelagics (>=90 cm),695.098584
1981,Mugilidae,Medium reef assoc. fish (30 - 89 cm),6.523738636
1981,Soleidae,Small to medium flatfishes (<90 cm),46.3399056
1981,Palinuridae,"Lobsters, crabs",695.098584
1981,Epinephelus,Medium reef assoc. fish (30 - 89 cm),370.7192448
1981,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.521899091
1981,Pagellus,Medium benthopelagics (30 - 89 cm),46.3399056
1981,Torpedo,Small to medium rays (<90 cm),1.304747727
1981,Loligo,Cephalopods,46.3399056
1981,Sepia,Cephalopods,231.699528
1981,Donax,Other demersal invertebrates,29.3216
1981,Dicentrarchus labrax,Large demersals (>=90 cm),46.3399056
1981,Dicentrarchus labrax,Large demersals (>=90 cm),125.5689213
1981,Conger conger,Large demersals (>=90 cm),463.399056
1981,Conger conger,Large demersals (>=90 cm),0.891321781
1981,Pomatomus saltatrix,Large pelagics (>=90 cm),25.67743527
1981,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),43.31762455
1981,Argyrosomus regius,Large benthopelagics (>=90 cm),46.3399056
1981,Argyrosomus regius,Large benthopelagics (>=90 cm),213.4864048
1981,Lichia amia,Large pelagics (>=90 cm),0.157593059
1981,Seriola dumerili,Large reef assoc. fish (>=90 cm),4.018623
1981,Sparus aurata,Medium demersals (30 - 89 cm),103.6632303
1981,Mullus surmuletus,Medium demersals (30 - 89 cm),648.7586784
1981,Sciaena umbra,Medium demersals (30 - 89 cm),0.236389588
1981,Muraena helena,Large reef assoc. fish (>=90 cm),1.20394957
1981,Chelon auratus,Medium pelagics (30 - 89 cm),1.4352225
1981,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),1.174272955
1981,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),46.3399056
1981,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),663.9057869
1981,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.99375686
1981,Balistes capriscus,Medium benthopelagics (30 - 89 cm),6.863484711
1981,Chamelea gallina,Other demersal invertebrates,498.4672
1981,Callista chione,Other demersal invertebrates,307.8768
1981,Acanthocardia tuberculata,Other demersal invertebrates,410.5024
1982,Miscellaneous aquatic invertebrates,Other demersal invertebrates,42.4906398
1982,Elasmobranchii,Large sharks (>=90 cm),169.9625592
1982,Bivalvia,Other demersal invertebrates,169.9625592
1982,Pteriomorphia,Other demersal invertebrates,199.2144
1982,Scombroidea,Large pelagics (>=90 cm),637.359597
1982,Mugilidae,Medium reef assoc. fish (30 - 89 cm),6.734181818
1982,Soleidae,Small to medium flatfishes (<90 cm),42.4906398
1982,Palinuridae,"Lobsters, crabs",637.359597
1982,Epinephelus,Medium reef assoc. fish (30 - 89 cm),339.9251184
1982,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.538734546
1982,Pagellus,Medium benthopelagics (30 - 89 cm),42.4906398
1982,Torpedo,Small to medium rays (<90 cm),1.346836364
1982,Loligo,Cephalopods,42.4906398
1982,Sepia,Cephalopods,212.453199
1982,Donax,Other demersal invertebrates,28.4592
1982,Dicentrarchus labrax,Large demersals (>=90 cm),42.4906398
1982,Dicentrarchus labrax,Large demersals (>=90 cm),129.6195316
1982,Conger conger,Large demersals (>=90 cm),424.906398
1982,Conger conger,Large demersals (>=90 cm),0.920074096
1982,Pomatomus saltatrix,Large pelagics (>=90 cm),26.50573964
1982,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),44.71496727
1982,Argyrosomus regius,Large benthopelagics (>=90 cm),42.4906398
1982,Argyrosomus regius,Large benthopelagics (>=90 cm),220.373063
1982,Lichia amia,Large pelagics (>=90 cm),0.162676706
1982,Seriola dumerili,Large reef assoc. fish (>=90 cm),4.148256
1982,Sparus aurata,Medium demersals (30 - 89 cm),107.0072054
1982,Mullus surmuletus,Medium demersals (30 - 89 cm),594.8689572
1982,Sciaena umbra,Medium demersals (30 - 89 cm),0.244015059
1982,Muraena helena,Large reef assoc. fish (>=90 cm),1.242786652
1982,Chelon auratus,Medium pelagics (30 - 89 cm),1.48152
1982,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),1.212152727
1982,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),42.4906398
1982,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),685.3221026
1982,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),2.058071598
1982,Balistes capriscus,Medium benthopelagics (30 - 89 cm),7.084887444
1982,Chamelea gallina,Other demersal invertebrates,483.8064
1982,Callista chione,Other demersal invertebrates,298.8216
1982,Acanthocardia tuberculata,Other demersal invertebrates,398.4288
1983,Miscellaneous aquatic invertebrates,Other demersal invertebrates,46.24676532
1983,Elasmobranchii,Large sharks (>=90 cm),184.9870613
1983,Bivalvia,Other demersal invertebrates,184.9870613
1983,Pteriomorphia,Other demersal invertebrates,193.1776
1983,Scombroidea,Large pelagics (>=90 cm),693.7014798
1983,Mugilidae,Medium reef assoc. fish (30 - 89 cm),6.944625
1983,Soleidae,Small to medium flatfishes (<90 cm),46.24676532
1983,Palinuridae,"Lobsters, crabs",693.7014798
1983,Epinephelus,Medium reef assoc. fish (30 - 89 cm),369.9741226
1983,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.55557
1983,Pagellus,Medium benthopelagics (30 - 89 cm),46.24676532
1983,Torpedo,Small to medium rays (<90 cm),1.388925
1983,Loligo,Cephalopods,46.24676532
1983,Sepia,Cephalopods,231.2338266
1983,Donax,Other demersal invertebrates,27.5968
1983,Dicentrarchus labrax,Large demersals (>=90 cm),46.24676532
1983,Dicentrarchus labrax,Large demersals (>=90 cm),133.670142
1983,Conger conger,Large demersals (>=90 cm),462.4676532
1983,Conger conger,Large demersals (>=90 cm),0.948826412
1983,Pomatomus saltatrix,Large pelagics (>=90 cm),27.334044
1983,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),46.11231
1983,Argyrosomus regius,Large benthopelagics (>=90 cm),46.24676532
1983,Argyrosomus regius,Large benthopelagics (>=90 cm),227.2597212
1983,Lichia amia,Large pelagics (>=90 cm),0.167760353
1983,Seriola dumerili,Large reef assoc. fish (>=90 cm),4.277889
1983,Sparus aurata,Medium demersals (30 - 89 cm),110.3511806
1983,Mullus surmuletus,Medium demersals (30 - 89 cm),647.4547145
1983,Sciaena umbra,Medium demersals (30 - 89 cm),0.251640529
1983,Muraena helena,Large reef assoc. fish (>=90 cm),1.281623735
1983,Chelon auratus,Medium pelagics (30 - 89 cm),1.5278175
1983,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),1.2500325
1983,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),46.24676532
1983,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),706.7384183
1983,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),2.122386335
1983,Balistes capriscus,Medium benthopelagics (30 - 89 cm),7.306290177
1983,Chamelea gallina,Other demersal invertebrates,469.1456
1983,Callista chione,Other demersal invertebrates,289.7664
1983,Acanthocardia tuberculata,Other demersal invertebrates,386.3552
1984,Miscellaneous aquatic invertebrates,Other demersal invertebrates,59.78019052
1984,Elasmobranchii,Large sharks (>=90 cm),239.1207621
1984,Bivalvia,Other demersal invertebrates,239.1207621
1984,Pteriomorphia,Other demersal invertebrates,187.1408
1984,Scombroidea,Large pelagics (>=90 cm),896.7028579
1984,Mugilidae,Medium reef assoc. fish (30 - 89 cm),7.155068182
1984,Soleidae,Small to medium flatfishes (<90 cm),59.78019052
1984,Palinuridae,"Lobsters, crabs",896.7028579
1984,Epinephelus,Medium reef assoc. fish (30 - 89 cm),478.2415242
1984,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.572405455
1984,Pagellus,Medium benthopelagics (30 - 89 cm),59.78019052
1984,Torpedo,Small to medium rays (<90 cm),1.431013636
1984,Loligo,Cephalopods,59.78019052
1984,Sepia,Cephalopods,298.9009526
1984,Donax,Other demersal invertebrates,26.7344
